count,id,title,address
17,1003,"London, Private collection Janes","Private collection Glenn D. M. Janes, London, UK - England"
1,1005,"Location unknown, Private collection Spicer","Private collection Spicer, Location unknown"
30,1008,"Autun, Musée Rolin","Musée Rolin, 3 Rue des Bancs, 71400 Autun, France"
2,1009,"Basel, Münzen und Medaillen A. G.","Münzen und Medaillen A. G. (founded by Herbert A. and Erich B. Cahn), Basel, Schweiz"
4,1010,"Beaune, Musée des Beaux-Arts","Musée des Beaux-Arts, Rue de l'Hotel de Ville, 21200 Beaune, France"
6,1011,"Bern, Historisches Museum","Historisches Museum Bern, Einstein Museum, Helvetiaplatz 5, 3005 Bern, Schweiz"
1,1012,"Location unknown, Private collection Edge","Private collection C. N. Edge, Location unknown"
6,1013,"Chalon-sur-Saône, Musée Denon","Musée Denon, Place de l'Hotel de Ville, 71100 Chalon-sur-Saône, France"
85,1014,"Como, Museo Civico","Museo Civico Archeologico Paolo Giovio, Piazza Medaglie d'Oro Comasche, 1, Como, Italia"
1,1016,"Location unknown, Private collection de Beaumont Bonelli","Private collection Count Andrea de Beaumont Bonelli, Location unknown"
1,1017,"Debrecen, Déri Múzeum","Déri Múzeum, 4026 Debreczin, Déri tér 1, Magyarország"
4,1018,"Dijon, Musée des Beaux-Arts","Musée des Beaux-Arts, Rue de la Liberté, 21000 Dijon, France"
4,1019,"Chiddingstone Castle, Egyptian Collection","Egyptian Collection, Chiddingstone Castle, Hill Hoath Rd, Chiddingstone, UK - England"
1,1020,"Gotha, Schlossmuseum","Schlossmuseum, Schloss Friedenstein, 99867 Gotha, Deutschland"
5,1021,"Grenoble, Musée des Beaux-Arts","Musée des Beaux-Arts, 5 Place Lavalette, 38000 Grenoble, France"
4,1023,"Hamm, Gustav Lübcke Museum","Gustav-Lübcke-Museum, Neue Bahnhofstr. 9, 59065 Hamm, Deutschland"
1,1024,"Iasi, Historical and Archaeological Institute","Institutul de arheologie [Historical and Archaeological Institute], Strada Lascar Catargi, 700107 Iaşi (Iasi), României"
1,1025,"Finland, Private collection Kivijärvi","Private collection Kivijärvi, Suomi"
3,1026,"Lissabon, Museu Gulbenkian","Museu Calouste Gulbenkian, 45a Av. de Berna, 1050 Lisboa (Lissabon), Portugal"
29,1028,"Mainz, Römisch-Germanisches Zentralmuseum","Römisch-Germanisches Zentralmuseum, Kaiser-Friedrich-Straße 2, 55116 Mainz, Deutschland"
1,1029,"Location unknown, Private collection Maneserro","Private collection Maneserro, Location unknown"
1,1030,"Mantua, Palazzo Ducale","Galleria e Museo di Palazzo Ducale, Piazza Sordello, 39, 46100 Mantua, Italia"
4,1031,"Munich, Glyptothek","Glyptothek, Königsplatz 3, D-80333 München, Deutschland"
1,1032,"Nantes, Musée des Arts Decoratifs","Musée des arts decoratifs et d'art populaire, now Musée du Château des Ducs de Bretagne, Château des Ducs de Bretagne, 4, place Marc Elder, 44000 Nantes, France"
10,1033,"Northampton, Central Museum","Central Museum and Art Gallery, Guildhall Road, Northampton, UK - England"
6,1034,"Paris, Musée Rodin","Musée Rodin, 77 Rue de Varenne, 75007 Paris, France"
1,1035,"Pisa, Museo dell'Opera del Duomo","Museo dell'Opera del Duomo, Piazza dei Miracoli, Pisa, Italia"
2,1036,"Location unknown, Private collection Eid","Private collection Albert Eid, Location unknown"
1,1038,"Dalarna, Private collection Zorn","Private collection Anders Zorn, Location unknown, Sverige"
1,1039,"Laufen, Private collection Richterich","Private collection Alfred Richterich, Laufen, Deutschland"
2,1040,"France, Private collection Letellier","Private collection B. Letellier, Location unknown, France?"
1,1044,"Location unknown, Private collection Chatfield Pier","Private collection G. Chatfield Pier, Location unknown"
1,1045,"Location unknown, Private collection Memminger","Private collection G. Memminger, Location unknown"
1,1046,"France, Private collection Mimaut","Private collection J.-F. Mimaut, France"
1,1049,"Location unknown, Private collection Bloom","Private collection J. Bloom, Location unknown"
1,1050,"Location unknown, Private collection Hoag","Private collection J. D. Hoag, Location unknown"
1,1051,"Location unknown, Private collection Rhodius","Private collection J. Rhodius, Location unknown"
6,1054,"Location unknown, Private collection Nahman","Private collection Maurice Nahman, Location unknown"
1,1055,"Paris, Private collection Yoyotte","Private collection Jean Yoyotte, Paris, France"
1,1057,"Brussels, Private collection Gilbert","Private collection P. Gilbert, Bruxelles"
14,1059,"Location unknown, Private collection Resandro","Private collection Resandro, Location unknown"
1,1062,"Germany, Private collection Kees","Private collection Hermann Kees, Location unknown, Deutschland"
3,1063,"Luzern, Private collection Kofler-Truniger","Private collection E. and M. Kofler-Truniger, Luzern, Schweiz"
6,1064,"Richmond, Virginia Museum of Fine Arts","Virginia Museum of Fine Arts, Richmond (Va.), USA"
2,1065,"San Francisco, de Young Memorial Museum","M. H. de Young Memorial Museum, San Francisco, USA"
1,1066,"Tampere, Sara Hildén Foundation","Sara Hildén Foundation, Särkänniemi, Tampere, Suomi"
1,1067,"Tallinn, University","University, Musée d'Antiquités, Narva mnt. 25, 10120 Tallinn [Reval], Estonia"
75,1068,"Trieste, Civici Musei","Civici Musei - Orto Lapidario - Lapidario Tergestino - Civico Museo di Storia ed Arte, Piazza della Cattedrale, 1, Trieste, Italia"
5,1069,"Truro, Cornwall Museum","The Royal Cornwall Museum, River Street, Truro, UK - England"
3,1070,"Venice, Museo Archeologico","Museo Archeologico del Palazzo Reale, Venezia, Italia"
21,1071,"Washington, Smithsonian, Freer Gallery of Art","Freer Gallery of Art, Smithsonian, Washington, D.C., USA"
1,1073,"Luxor, Private collection Hassan","Private collection Yussuf Hasan, Luxor, Egypt"
2,1074,"Zürich, Private collection Humbel","Private collection Hans and Sonja Humbel, Zürich, Schweiz"
6,1075,"Lucca, Biblioteca Capitolare","Archivio Arcivescovile e Biblioteca Capitolare, c/o Palazzo Arcivescovile, Piazzale Arrigoni, Lucca, Italia"
1,1077,"Athens, Varvakeion Museum","Varvakeion Museum, Athenai (Athens), Hellas (Greece)"
2,1078,"Weinheim, Private collection Fischer","Private collection Weinheim E. Fischer, Weinheim, Deutschland"
1,1079,"Location unknown, Private collection Denauzay","Private collection Denauzay, Location unknown"
1,1080,"Location unknown, Private collection Dupont-Sommer","Private collection Dupont-Sommer, Location unknown"
1,1081,"Florence, Private collection Manfredi","Private collection Manfredo Manfredi, Firenze (Florence), Italia"
1,1083,"Helmond, Private collection Meyer-Termeer","Private collection Mrs. Pauline Meyer-Termeer, Helmond, (formerly in Abcoude), Netherlands"
2,1084,"France, Private collection Aimé-Giron","Private collection Aimé-Giron, Location unknown, France?"
1,1085,"France, Private collection Drioton","Private collection Etienne Drioton, Location unknown, France?"
1,1088,"Location unknown, Private collection Jomard","Private collection Jomard, Location unknown"
2,1089,"Location unknown, Private collection Kammel","Private collection Kammel, Location unknown"
2,1090,"Location unknown, Private collection Tregenza","Private collection L. A. Tregenza, Location unknown"
2,1091,"Location unknown, Private collection Nash","Private collection Walter L. Nash, Location unknown"
1,1092,"Location unknown, Private collection Lais","Private collection P. Lais, Location unknown"
3,1095,"Zutphen, Private collection Terra","Private collection Terra, Zutphen, Nederland"
1,1096,"Copenhagen, Private collection Volten","Private collection Aksel Volten, København, Danmark"
51,1099,"Cambridge, Museum of Archaeology and Anthropology","University of Cambridge, Museum of Archaeology and Anthropology, (formerly University's Museum of General and Local Archaeology), Downing Street, Cambridge CB2 3DZ, UK - England"
1,1100,"Santa Barbara, Private collection Brundage","Private collection A. Brundage, Santa Barbara, USA"
1,1103,"Location unknown, Private collection Stöcker","Private collection Stöcker, Location unknown"
1,1105,"Location unknown, Private collection Rothschild","Private collection E. Rothschild, Location unknown"
1,1106,"Kiev, Gosudarstvennyi muzei","Kievskii gosudarstvennyi muzei zapadnogo i vostochnogo iskusstva, Kiev, Ukraine"
1,1107,"Location unknown, Private collection Pollard","Private collection J. Pollard, Location unknown"
2,1108,"Location unknown, Private collection Nagel","Private collection Prof. Georges Nagel, Location unknown"
2,1109,"Palermo, Private collection dei Marchesi","Private collection R. dei Marchesi, Palermo, Sicilia, Italia"
1,1111,"Location unknown, Private collection Peterson","Private collection B. J. Peterson, Location unknown"
2,1112,"Location unknown, Private collection Nims","Private collection Ch. F. Nims, Location unknown"
1,1113,"Location unknown, Private collection Mackay","Private collection E. Mackay, Location unknown"
1,1114,"Location unknown, Private collection Drewitt","Private collection F. Drewitt, Location unknown"
2,1115,"Location unknown, Private collection Winlock","Private collection H. E. Winlock, Location unknown"
3,1116,"Location unknown, Private collection Offord","Private collection J. Offord, Location unknown"
1,1117,"USA, Private collection Byrd","Private collection Jonathan Byrd, Location unknown, USA"
2,1118,"Location unknown, Private collection Galling","Private collection K. Galling, Location unknown"
1,1119,"Florence, Private collection Pintaudi","Private collection Rosario Pintaudi, Firenze (Florence), Italia"
1,1120,"Location unknown, Private collection Coquin","Private collection R. G. Coquin, Location unknown"
1,1121,"Prinknash, Private collection Dyer Edwardes","Private collection Thomas Dyer Edwardes, Prinknash, Gloucestershire, UK - England"
1,1122,"Heidelberg, Private collection Goldschmidt","Private collection Victor Mordeschai Goldschmidt, Heidelberg, Deutschland"
1,1123,"Location unknown, Private collection Hall","Private collection W. C. Hall, Location unknown"
1,1124,"Location unknown, Private collection Worrell","Private collection W. H. Worrell, Location unknown"
1,1125,"Alexandria, Patriarchat","Patriarchat, Alexandria, Egypt"
2,1126,"Munich, Antiquarium","Residenzmuseum, Antiquarium, Max-Joseph-Platz 3, D-80539 München, Deutschland"
3,1128,"Tübingen, Archäologisches Institut","Archäologisches Institut, Tübingen, Deutschland"
2747,1129,"Rome, Musei Capitolini","Musei Capitolini - Palazzo dei Conservatori - Tabularium - Galleria Lapidaria Capitolina, Piazza Campidoglio, 00186 Roma, Italia"
3,1130,"Cambridge (MA), Harvard Sackler Museum","Harvard University Art Museums, Arthur M. Sackler Museum, Cambridge, Massachusetts, USA"
1,1132,"Budapest, University Library","University Library, Budapest, Magyarország"
1,1133,"Location unknown, Private collection Whitehouse","Private collection C. Whitehouse, Location unknown"
1,1137,"Strasbourg, Private collection Preisigke","Private collection Friedrich Preisigke, Strasbourg, France"
44,1138,"Leipzig, Ägyptisches Museum","Ägyptisches Museum der Universität Leipzig (ÄMUL), Ägyptisches Museum Georg Steindorf, Goethestraße 2, D-04109 Leipzig, Deutschland"
81,1140,"Saint-Germain-en-Laye, Musée d'Archéologie Nationale","Musée d'Archéologie Nationale, Château - Place Charles de Gaulle, 78105 Saint-Germain-en-Laye, France"
1,1141,"Strasbourg, Institut d'Histoire Ancienne","Institut d'Histoire Ancienne, Université de Strasbourg, Strasbourg, France"
1,1142,"Châlons-sur-Marne, Private collection H. Beck","Private collection Jean Beck, Châlons-sur-Marne, France"
1,1144,"Regensburg, Private collection Walderdorff","Private collection Graf Walderdorff, Regensburg, Deutschland"
1,1145,"Hildesheim, Dombibliothek","Dombibliothek, (Beverinsche Bibliothek), Domhof 30, 31134 Hildesheim, Hildesheim, Deutschland"
7,1146,"Bonn, Kunstmuseum","Universität Bonn, Akademisches Kunstmuseum, Friedrich-Ebert-Allee 2, 53113 Bonn, Deutschland"
1,1147,"New Brunswick, Rutgers University","Rutgers University, New Brunswick, NJ, USA"
1,1148,"Kabul, National Museum","National Museum, Kabul, Afghanistan"
2,1152,"Cambridge, Gonville and Gaius College","Gonville and Gaius College, Free School La, Cambridge, UK - England"
1,1155,"Verona, Lapidario Romano","Lapidario Romano - Basilica di San Zeno, Verona, Italia"
1,1156,"Oxford, Private collection Johnson","Private collection John Johnson, Oxford, UK - England"
2,1158,"Athens, University, Historical Seminar","Athens University, Historical Seminar Collection, Athenai (Athens), Hellas (Greece)"
1,1160,"Miramar, Private collection Maximilian of Mexico","Private collection emperor Maximilian of Mexico, Schloss Miramar (Castello di Miramare), Miramar (Miramare), Italia"
3,1161,"Carpentras, Musée Comtadin - Duplessis","Musée Comtadin - Duplessis, 234 Boulevard Albin Durand, 84200 Carpentras, France"
1,1162,"Kyrene, Museum","Museum, Kyrene, Libya"
10,1163,"Apollonia, Museum","Museum, Apollonia (Susa), Libya"
9,1164,"Giza, Museum","Museum, Giza, Egypt"
1,1165,"Kyoto, Collection's name unknown","Collection's name unknown, Kyoto, Japan"
1,1168,"Wadi Safaga, Private collection Safaga Phosphate Mining Co","Private collection Safaga Phosphate Mining Co, Wadi Safaga (Eastern desert), Egypt"
1,1169,"Stuttgart, Kunstkabinet","Kunstkabinet, Stuttgart, Deutschland"
1,1170,"Faggalah, Private collection","Private collection (name unknown), Faggalah, Egypt"
1,1171,"Copenhagen, Private collection Lange","Private collection H. O. Lange, København, Danmark"
17,1174,"Langres, Musée du Breuil de Saint-Germain","Musée du Breuil de Saint-Germain, 2 rue Chambrulard, F-52200 Langres, France"
11,1175,"El-Kharga, New Valley Museum Kharga","New Valley Museum Kharga, El-Kharga, Egypt"
4,1176,"Frankfurt, Historisches Museum","Historisches Museum, Saalgasse 19, 60311 Frankfurt am Main, Deutschland"
10,1177,"Bonn, Ägyptisches Museum","Ägyptisches Museum der Universität Bonn, Bonner Sammlung von Aegyptiaca, Regina-Pacis-Weg 7, 53113 Bonn, Deutschland"
1,1178,"Location unknown, Private collection Litinas","Private collection Nikos Litinas, Location unknown"
2,1179,"Jerusalem, Department of Antiquities","Department of Antiquities and Museum, Jerusalem, Israel"
7,1180,"Israel, Private collection Dayan","Private collection Moshe Dayan, Location unknown, Israel"
6,1181,"Jaffa, Private collection Pinkus","Private collection Nurit and Denny Pinkus, Gallery 'Antiquarium', Jaffa, Israel"
2,1182,"Port Said, Museum","National Museum, Port Said, Egypt"
2,1184,"Omaha, Joslyn Art Museum","2200 Dodge St, Omaha, NE 68102, USA, (402) 342-3300"
147,1185,"Kom Aushim, Karanis Museum","Museum Karanis, Kom Aushim, Fayum, Egypt"
1,1186,"Gurnah, Private collection De Wit","Private collection Constant De Wit, Gurnah, Egypt"
6,1187,"London, Egypt Exploration Society","Egypt Exploration Society, 3 Doughty Mews, London WC1N 2PG, UK - England"
22,1188,"Prague, National Museum","National Museum / Národní Muzeum, Václavské náměstí 68, 115 79 Praha 1, Czech Republic"
1,1191,"Amiens, Private collection Pezin","Private collection Michel Pezin, Amiens, France"
3,1193,"Rome, Museo dell'Istituto Centrale di Patologia del Libro","Museo dell'Istituto Centrale di Patologia del Libro, Via Milano, 76, 00184 Roma, Italia"
7,1195,"Doncaster, Doncaster Museum and Art Gallery","Doncaster Museum and Art Gallery, Chequer Road, South Yorkshire, UK - England"
1,1196,"Location unknown, Private collection Walton","Private collection Harry Walton, Location unknown"
1,1199,"Stamford, Xerox Corporation","Xerox Corporation, 800 Long Ridge Rd, Stamford, CT 06904, USA"
1,1204,"Netherlands, Private collection Heerma van Voss","Private collection Heerma van Voss, Location unknown, Netherlands"
7,1205,"Santpoort (near Amsterdam), Private collection Worp","Private collection Klaas A. Worp, Santpoort-Zuid (near Amsterdam), Nederland"
1,1208,"Brandis near Leipzig, Private collection Scholl","Private collection R. Scholl, Brandis, Deutschland"
5,1209,"Birkenhead, Williamson Art Gallery and Museum","Williamson Art Gallery and Museum, Slatey Road, Prenton, Merseyside, Birkenhead, CH 43 4UE, UK - England"
2,1210,"Lausanne, Private collection Marcelä","Private collection Marcelä, Lausanne, Suisse"
1,1211,"Athens, Private collection Finlay","Private collection Finlay, Athenai (Athens), Hellas (Greece)"
19,1212,"Basel, Antikenmuseum","Antikenmuseum - Sammlung Ludwig, Sankt-Alban-Graben 5, 4051 Basel, Schweiz"
3,1218,"Nijmegen, University Library","Katholieke Universiteit, Universiteitsbibliotheek, Nijmegen, Nederland"
7,1220,"Heidelberg, Archäologisches Institut","Archäologisches Institut, Universität Heidelberg, Marstallhof 4, 69117 Heidelberg, Deutschland"
2,1221,"France, Private collection Béarn","Private collection Comtesse de Béarn, Location unknown, France?"
3,1222,"Cairo, Private collection Fouquet","Private collection Dr. Fouquet, Cairo, Egypt"
1,1223,"Cairo, Private collection Dattari","Private collection Miss Dattari, Cairo, Egypt"
3,1224,"Assiut, College Museum","Assiut College Museum, Assiut, Egypt"
34,1225,"Sheffield, Weston Park Museum","Weston Park Museum, (formerly City Museum and Mappin Art Gallery), Western Bank, Sheffield S10 2TP, UK - England"
4,1226,"Location unknown, Private collection Walker","Private collection Walker, Location unknown"
1,1227,"Location unknown, Private collection Appelton","Private collection C. Appelton, Location unknown"
1,1228,"France, Private collection du Rocher","Private collection du Rocher, Location unknown, France?"
4,1229,"Heidelberg, Private collection Eisenlohr","Private collection August Eisenlohr, Heidelberg, Deutschland"
3,1230,"Location unknown, Private collection Keene","Private collection Charles H. Keene, Location unknown"
46,1231,"Jerusalem, Hebrew University, Institute of archaeology","Hebrew University, Institute of archaeology, Jerusalem, Israel"
